content,label
"Wspaniała współpraca, szybka dostawa. Polecam",1
Szybko i profesjonalnie. Gorąco polecam ten sklep!,1
"Bardzo profesjonalna obsługa. Szybka wysyłka ,polecam",1
przesylka zgodna z zamowieniem polecam,1
"Dobry kontakt, ekspresowa dostawa. Kolejny raz bezproblemowy zakup. Polecamy, zespół iMedia. :)",1
"Szybka przesyłka, dobrze zabezpieczona. Ceny również niskie i dostępne wiele części. Gorąco polecam.",1
Szybko i sprawnie przeprowadzona transakcja.,1
"Szybka wysyłka, produkt zgodny z opisem",1
Świetna obsługa! Ekspresowa wysyłka. Polecam!,1
Kolejny zakup. Jak zwykle błyskawiczna dostawa. Zdecydowanie polecam.,1
Bardzo szybka dostawa. Wszystko wg zamówienia.,1
"Przesyłka szybko wysłana swietnie zapakowana,
polecam",1
Solidny i uczciwy sprzedawca. Szybka przesyłka. Bardzo dokładnie zapakowany towar. Jestem bardzo zadowolony,1
Zamówienie zrealizowane szybko i bez problemów  . Polecam ten sklep.,1
Bardzo dobre zaopatrzenie- część której potrzebowałam była dostępna tylko w tym sklepie.,1
"Sklep jedyny w swoim rodzaju: bogata oferta, błyskawiczna realizacja zamówienia!",1
Sklep solidny dwa razy nie zawiodłem się.,1
transakcja przebiegła sprawnie i bezproblemowo,1
"Zakup udany - wszystko jak należy, szybka dostawa - towar zgodny z opisem - wszystko na tak. POLECAM serdecznie ten SKLEP - jest godny zaufania ;-)",1
Sklep godny polecenia - przesyłka błyskawiczna :-),1
Jedyny sklep z tak szerokim asortymentem części do AGD.,1
Szybka i rzetelna obsługa. Dobry kontakt ze sprzedawcą i konkretna odpowiedź. Towar przesłany w krótkim czasie. Z czystym sumieniem polecam.,1
Wielokrotnie dokonywałem zakupów w sklepie i za każdym razem byłem. Ceny konkurencyjne n w porównaniu z popularnym portalem aukcyjnym i bardzo duży wybór części oryginalnych i zamienników.,1
Pełen profesjonalizm. Towar pierwsza klasa.,1
Zamówienie zrealizowane szybko i sprawnie. Łatwy kontakt ze sklepem w sprawie zamówienia. Produkt spełnił moje oczekiwania.,1
"Wszystko przebiegło sprawnie i bez problemów, towar w 100 % zgodny z opisem. Polecam!",1
Transakcja szybki i bez problemów,1
"Taki sklep to skarb,  chociaż bym czekał na niego całe życie to nie będzie to życie  zmarnowane :p zachęcam  do kupowania i oglądania  poradników  w internecie,  a na pewno się  nikt nie zawiedzie:D",1
Bardzo sprawnie przeprowadzona transakcja :-) towar zgodny z opisem,1
"Sklep warty polecenia. Wszystko odbyło się szybko, solidnie, rzetelnie. Polecam.",1
Podejście do klienta bez zastrzeżeń.,1
Sklep stanął na wysokości zadania - znalazł u producenta część na podstawie modelu i wystawił ją w sklepie następnego dnia.,1
"bardzo szybka realizacja zamówienia, towar starannie zapakowany i zgodny z zamówieniem",1
"Rewelacyjny sklep. Szybko, sprawnie i bezproblemowo. Szczerze polecam.",1
SZYBKA OBSLUGA DOKLADNOS I TRAFNOSC W DOBORZE ARTYKULU,1
Wszystko ok. Potrafią doradzić towar zgodny odpowiednio zapakowany. Szybka wysyłka. Dobry kontakt mailowy.,1
Towar zgodny z opisem. Dostawa przed planowanym terminem. Zdecydowanie polecam!,1
"Szybko, sprawnie, idealnie. POLECAM!!!",1
Bardzo przyzwoity sklep.Kupuję od kilku lat.Nigdy nie było problemów.,1
Super. Szybko i sprawnie. Dziękuję.,1
Zamówiony towar otrzymałem w deklarowanym terminie i poprawnym stanie technicznym.,1
"Sklep dobrze zaopatrzony w części, możliwość dopasowania części do modelu sprzętu,minusem są wysokie ceny",1
"Polecam - szybka i sprawna realizacja, duża ilość części których gdzie indziej ciężko znaleść.",1
"Sklep dobrze zaopatrzony, dużo sporo elementów zamiennych do ekspresów.",1
"Profesjonalna obsługa, duży asortyment części błyskawiczna wysyłka",1
"Dobry kontakt z serwisem, szybka odpowiedz na e-maile,,szybka realizacja zamówienia",1
"Szybko, sprawnie, zgodnie z opisem. Polecam.",1
Zamówienie zrealizowane błyskawicznie.Dotarło pięknie zapakowane.,1
"Jestem bardzo zadowolona z kontaktu z pracownikami, którzy pomogli w wyborze oraz zakupie potrzebnego mi elementu pralki. Dziękuję bardzo i polecam ten sklep.",1
Jestem bardzo zadowolona ze dokonalam zakupu. Szybka wysylka i wiarygodne informacje,1
"Wszystko w najlepszym porządku ,Polecam.",1
"Towar zgodny z opisem profesjonalna obsługa, szybka realizacja polecam wszystkim :)",1
Wszystko w jak najlepszym porządku. Szybko i sprawnie. Towar zgodny z opisem.,1
Dobra obsługa i rzetelne informacje,1
"Wszystko sprawnie, szybko, bez zarzutów :)",1
"towary zgodne z opisem i jakością
Polecam",1
Jak zawsze jestem zachwycony jakością i szybkością sklepu.,1
wszystko poszło bardzo sprawnie,1
"Zamówione części były bardzo dobrze zapakowane. Bardzo dobry kontakt,szybka wysyłka.Esencja solidności. Dziękuje  i pozdrawiam.",1
"Rewelacja. Ekspresowa przesyłka,  wszysto na najwyzszym poziomie. Polecam.",1
Zakup przebiegł sprawnie i bez zastrzeżeń.,1
Bardzo profesjonalnie i sprawnie. Dobry kontakt i ekspresowa dostawa. Produkty odpowiednio zapakowanie i zgodne z opisem. Polecam!!!,1
"Wszystko szybko, sprawnie i zgodnie z opisem. Polecam",1
"Błyskawiczna dostawa, pełna informacja. Jestem bardzo zadowolony i polecam wszystkim.",1
"Moje zamówienie zostało zrealizowane niezwykle szybko,jestem bardzo zadowolona",1
Bardzo szybka przesyłka i mają wszystkie części!,1
bardzo szybka i fachowa obsługa bez zbędnych opóźnień. jestem bardzo zadowolony i polecam ten sklep.,1
"Bardzo dobra i szybka obsługa.
Zamówienie dostałem w przeciągu 2 dni.",1
Jestem bardzo zadowolona. Realizacja zamówienia błyskawiczna.Polecam.,1
"Dbałość o klienta  informacja na bieżąco  konkretne powiadomienia , dobra współpraca bardzo jestem zadowolona z usług sklepu i pracowników",1
"Zamówienie zrealizowane szybko . Towar zgodny z oczekiwaniem.
Polecam bardzo.",1
Dbają o nasze zamównie. Bardzo dobry kontakt. Rzetelni!,1
Kolejny udany zakup. Kompetentna pomoc w doborze potrzebnej części. Bardzo przydatne filmy instruktażowe na portalu sklepu.,1
"Bardzo dobry kontakt, sprawnie i szybko zrealizowane zamówienie!!!",1
"Szybko, sprawnie, dużo produktów. Polecam!",1
"Sprawna obsługa, szybka realizacja zamówienia",1
"Szybka i rzetelna obsługa, fachowe doradztwo.",1
"Miła obsługa, szybka wysyłka i towar w 100% zgodny z opisem. Polecam",1
"Super obsługa, solidnie,szybko,towar pierwsza klasa,oby tak dobrych sklepów bylo coraz wiecej",1
"Sprawna realizacja zamówień, dbałość o zabezpieczenie przesyłki, na ogół atrakcyjne ceny",1
Sprzedawca godny polecenia.Szczerze polecam,1
Bardzo dobry kontakt. Szybka wysyłka.,1
Bardzo szybka wysyłka. Towar zgodny z opisem. Polecam wszystkim.,1
Transakcja przebiegła pomyślnie. Gorąco polecam!,1
bardz sprawnie obsłużona transakcja . Polecam,1
"Swietny serwis. Zamowiona czesc została dostarczona ekspresowo. Działa bez zarzutu, zaoszczędziła mi zakup nowego ekspresu:)",1
Polecam serdecznie. Szybko sprawnie i tanio.,1
"Polecam. Bardzo bogaty asortyment. Znalazłam w tym sklepie części, których nigdzie indziej znaleźć nie mogłam i straciłam już nadzieję. Obsługa klienta rewelacyjna.",1
Jest super. Miła obsługa. błyskawiczna obsługa.,1
"Bardzo profesjonalnie, świetny kontakt A produkty starannie zapakowane i zabezpieczone! Szeroki wybór produktów. Gorąco polecam!!!",1
"Super ,wszystko przebiegło pomyślnie,gorąco polecam",1
"Wszystko w porządku, uszczelka dobra, transakcja przebiegła pomyślnie.",1
Towar dotarł na drugi dzień od złożenia zamówienia. Polecam!,1
Towar dotarł na drugi dzień od złożenia zamówienia. Polecam!,1
"szybko, sprawnie, bez zastrzeżeń, dobry kontakt w przypadku kiedy nie ma już dostępu do zamawianych części.",1
Szybko sprawnie wspaniale polecam gorąco,1
"Porządna strona, pomimo 'majówki' szybka realizacja.",1
Towar zgodny z opisem  transakcja przebiegła  sprawnie polecam innym klientom.,1
"Duży wybór części, szybka wysyłka, polecam",1
bardzo sprawnie i szybko i jakość doskonała,1
Bardzo szybka realizacja zamówienia. Części zgodne z opisem. Bardzo fajny dostawca części dla ludzi którzy chcą samodzielnie naprawić sprzęt.,1
"świetny sklep ,szybka ,profesjonalna dostawa .Sklep godny polecenia",1
"transakcja przebiegła szybko, sprawnie i z dobrym kontaktem. Polecam.",1
"Realizacja zamówienia mile zadziwia prędkością, kontakt bezproblemowy a zamówiony artykuł idealny",1
"Sklep z bogatym asortymentem, sprawna obsługa , szybko realizujący zamówienia.",1
Szybko i sprawnie zrealizowane zamówienie.,1
"Polecam, w każdym aspekcie. Zamawiałem elementy do lodówki i zmywarki sprzed ok 10 lat.Wszystko było od ręki.",1
Jestem bardzo zadowolona i polecam zakupy w tym sklepie ☺,1
"Zakup łatwy, szybki i przyjemny",1
"Pełna profeska. Strona trochę muli, przydałby się lepszy hosting pod Wasz sklep.",1
Jestem bardzo zadowolona z obsługi. Nie mam zastrzeżeń do pracy sklepu.,1
Wszystko w jak najlepszym porządku.,1
"Sprawna obsługa i dostawa, duży asortyment",1
Błyskawiczna i bezproblemowa transakcja. Polecam,1
Jestem zadowolona z przebiegu transakcji z państwa sklepem.,1
Towar oryginalny 100% zgodny z opisem.kontakt super wysylka natychmiastowa. Sklep naprawde godny polecenia,1
"sprawna, fachowa obsługa, towar wysłany i doręczony niezwłocznie",1
"super sklep, w tych czasach jest bardzo mało miejsc gdzie można wszystko kupić. A North posiada dużo",1
bardzo szybko i sprawnie. Polecam,1
"Szybka dostawa, bardzo dobrze zapakowane i towar o jaki mi chodziło. Jak najbardziej na tak, polecam.",1
Towar zgodny z opisem. Szybka realizacja zamówienia. Pilecam.,1
"Bardzo szybka wysyłka, towar bardzo dobrej jakości. Szczerze polecam.",1
"Szybko, sprawnie i bezproblemowo. Polecam wszystkim :o)",1
Profesjonalne podejście do klienta,1
"Sprawne prowadzenie klienta, pełna i szczegółowa informacja oraz szybka dostawa. Tak wzorowo powinien działać sklep internetowy.",1
zamowienie zrealizowane szybko .Dostarczony towar dobrej jakosci.,1
Doskonała pomoc przy poszukiwaniu  i doborze odpowiednich części,1
"Polecam sklep wszystkim, którzy szukają detali do swojego sprzętu AGD.
Zamówienie i czas realizacji oraz dostawa bez zarzutu.
Jeszcze raz polecam w/w sklep.",1
Sklep doskonały pod każdym względem,1
dziekuje sprawna i profesjonala obsługa,1
Szybko sprawnie profesjonalnie plus konkretna pomoc w wyborze odpowiednich czesci,1
Produkt zgodny z opisem . Szybka wysyłka.  Polecam,1
"Jestem super zadowolona. Usługa szybka, zgodna z oczekiwaniem",1
Bardzo profesjonalny sklep i wszystkim polecam.,1
"Tranzakcjaw sklepie przebiegła bardzo sprawnie.
Proszę zmienić firmę kurierskią .
Najgorsza z jaką miałam do tczynienia.",1
"Bez zastrzeżeń, wszystko sprawnie i szybko, katalog doboru rewelacyjny",1
"błyskawiczna realizacja
bardzo dobry kontakt
polecam",1
Bardzo duży wybór transakcja przebiegła ekspresowo,1
Szybka i dobra obsługa Polecam.,1
"Bardzo ciekawe zapakowanie, kotka jest zadowolenia :)
Wszystko co kupiłam pracuje i pasuje do swoich miejsc.",1
Polecam wszystkim zainteresowanym tą firmę. W okresie długiego majowego weekendu bardzo sprawnie zostałem zaopatrzony w zamówiony prze zemnie sprzęt. TAK TRZYMAĆ !,1
Bardzo miła i profesjonalna obsługa. Polecam,1
"Bardzo dużo różnych części , nigdzie więcej nie znalazłem.",1
"Polecam zakupy w NORTH.pl.
Zakupiony towar zgodny z opisem, oryginalny. Wysoki poziom obsługi i szybka realizacja zamówienia.",1
Bardzo szybko i sprawnie wysłano część.,1
Bardzo szybko i sprwnsprawnie wysłano część. Zamówienie w 100% zgadza się z paczką.,1
"Super, bardzo fajnie robi się zakupy w tym sklepie.",1
zamówiłam elektroszczotkę wczesniej uzyskałam pomoc jak ma być w w dwa dni otrzymałam pasuje lepiej niż oryginalna .polecam sklep jako profesjonalny .,1
"Super ,jestem bardzo zadowolona",1
"Szybko, sprawnie, profesjonalnie. Czas dostawy poniżej 24 godzin od złożenia zamówienia!",1
"Polecam, profesjonalna obsługa.",1
"Super szybka dostawa, rzetelna firma:)",1
"Genialny sklep - super wyszukiwarka potrzebnych artykułów, niesamowita obsługa klienta i szybkość realizacji zamówienia.",1
"Polecam, szybka realizacja zamówienia.",1
"Szybko, sprawnie i bez problemów",1
"Pełen profesjonalizm, bardzo szybka realizacja zamówienia.",1
Bardzo dobra realizacja zamówienia. Polecam.,1
"Duży asortyment produktów, przyjazna wyszukiwarka, następnym razem wiem gdzie będę szukał .Polecam",1
"Jestem zadowolona z zakupu na Państwa stronie, poza tym szybka wysyła:)",1
"Bardzo pro.
Szybko i profesionalnie",1
Zamówienie zrealizowane zgodnie z oczekiwaniami.,1
Bardzo udana transakcja. Towar zgodny z opisem. Szybka wysyłka i dobry kontakt. Polecam sklep North.pl.,1
"Pełen profesjonalizm, polecam, 100 % satysfakcji",1
"Jestem zadowolony i polecam wszystkim, którzy chcą dokonać zakupów w tym sklepie. BRAWO!!!",1
Duży wybór części do agd  firmy elektrolux,1
bardzo  duża oferta części zamiennych do spzętu AGD,1
Super szybka przesyłka towar super,1
"Bardzo czytelna strona internetowa, duzy wybór produktów, mozliwość kontaktu w sprawie dobrania do urządzenia produktu. Fachowe doradztwo. Szybkość obsługi.",1
"Rewelacja! Polecam, błyskawiczna wysyłka, towar zgodny z zamówieniem.",1
"Szybka wysyłka, wszystko jak w opisie :)",1
Bardzo dobra obsługa i kontakt z klientem. POLECAM INNYM KUPUJĄCYM!,1
Szczotka turbo do dysonans super.,1
"Świetny sklep, profesjonalna obsługa, ogromny katalog części zamiennych. Polecam",1
Bardzo dobry i solidny sklep . Polecam wszystkim,1
"dokładnie opisany produkt zgodny z oznaczeniem katalogowym , szybka dostawa, polecam ten sklep znajomym ja zakupy robię osobiście już parę lat",1
"Mają mnóstwo części, dobrze opisane, dobre ceny, szybką i dobrą obsługę.",1
Super sklep. Było wszystko czego potrzebowałem.,1
Super sklep. Było wszystko czego potrzebowałem.,1
SZybka i pozytywna przesyłka..Polecam,1
"idealny kontakt , pełny profesjonalizm i bardzo szybka wysyła. Zakupy to esencja przyjemności.",1
"świetny kontakt, błyskawiczna wysyłka o wszystkim byłem informowany na bieżąco. Właśnie tak powinna wyglądać sprzedaż internetowa  wielu sprzedawców powinno brać przykład z NORTH.PL Polecam każdemu",1
"szybkość realizacji zamówienia,oraz jakość. obsługi i zamówionej części b. dobra!!!.Polecę ten sklep moim znajomym.",1
Szybka i sprawna obsługa.Polecam serdecznie.,1
Super!!! Polecam wszystkim bardzo solidna firma,1
Wszystko super. Część pasuje idealnie. Na wysylke czekaliśmy jeden dzien,1
"sklep ok  zamowiono,dostarczono,zapakowany bezpiecznie",1
Szeroki wybór produktów.  Szybka realizacja zamówienia.,1
"Sklep profesjonalny, godny  zaufania. Opis towaru zgodny ze stanem faktycznym. Polecam.",1
"Sklep profesjonalny, godny  zaufania. Opis towaru zgodny ze stanem faktycznym. Polecam.",1
"Bardzo fajna strona sklepu - bardzo ułatwia znalezienie części pasujących do konkretnego modelu.
Dziękuję za udane zakupy:)",1
Zawsze szybko i sprawnie :) North ratuje mnie częściami w sytuacjach beznadziejnych :),1
Zakupy u tego sprzedawcy to czysta przyjemność szybko prefekcyjnie polecam w 100%,1
"Bardzo dobry, szeroki asortyment części zamiennych. Polecam",1
"Tranzakcja przebiegła pomyślnie I bardzo szybko tak jak powinno być , polecam",1
Wszystko na plus. Od zamówienia do dostawy.,1
Profesjonalizm i szybkość działania,1
towar zgodny z opisem szybka wysyłka,1
"Zamawialem powtornie telefonicznie i choc na poczatku troche sie nie zrozumielismy, to pozniej poszlo szybko.",1
"Szybka wysyłka, towar zgodny z opisem.",1
"Błyskawiczna przesyłka , świetna obsługa . Tylko kupować w north.pl :)",1
Sprawnie i szybko. Towar zgodny z oczekiwaniami. Wzorowo.,1
Transakcja przebiegła bez żadnego problemu. Polecam.,1
Bardzo szybka wysyłka. zamawiałam zestaw obiadowy. Zapakowany bardzo bezpiecznie. Polecam,1
Moja opinia w skali 1 - 10 to 10,1
Jestem w 100% zadowolony z produktu i sklepu.,1
"szybko, sprawnie, bez zarzutów.",1
"Szybka realizacja ,bardzo dobry kontakt.",1
Z tego sklepu korzystam już kolejny raz nigdy nie mam żadnych problemów.,1
Szybka obsługa i błyskawiczna wysyłka.,1
"Profesjonalna obsługa, bezpieczne pakowanie przesyłek, godny polecenia.",1
Profesjonalny i dobrze zaopatrzony sklep.,1
"fachowa, szybka obsługa i dostawa expresowa :)",1
transakcja przebiegła pomyślnie.Polecam,1
JAK ZWYKLE BŁYSKAWICZNA REALIZACJA. GORĄCO POLECAM.,1
"Bardzo szybko,dokładnie to co zamówiłem.",1
"Sklep godny polecenia, bardzo szybka realizacja zamówienia.
Pollecam.",1
Szybko i solidnie. Tak trzymać!!!!,1
Szybko. Dobrze. Skutecznie. I na dokładkę pasuje i działa. Czego chcieć więcej?,1
"Wszystko w najlepszym porządku, towar zgodny z opisem i zdjęciami, Gorąco POLECAM!",1
Brak fachowej pomocy. Musiałem poradzić sobie sam i zaryzykować prawie 200 zł. Na moje szczęście ryzyko się opłaciło. Reszta w jak najlepszym porządku. Polecam,3
Transakcja ekspresowa...polecam,1
"Sklep jak najbardziej OK. Łatwość kontaktu, dobra informacja o produktach.",1
Pełen profesjonalizm. Fachowe doradztwo. Ekspresowa dostawa. Polecam.,1
Bardzo szybka i mila obsluga.Goraco polecam,1
